Afrika	Africa
Vorai	Spider
Voragyviai	Arachnid
Cheliceriniai	Chelicerata
Nariuotakojai	Arthropod
Haidarabadas (Indija)	Hyderabad
Islamabadas	Islamabad
Tripura	Tripura
Vaisius	Fruit
Beždžionės	Monkey
Pinigai	Money
Virdžinija	Virginia
Vakarų Virdžinija	West Virginia
Gran Paradizas	Gran Paradiso
Materhornas	Matterhorn
Vienametė paprika	Capsicum annuum
Piranas	Piran
Huronas	Lake Huron
Niujorko valstija	New York
Ceris	Cerium
Prazeodimis	Praseodymium
Rod Ailandas	Rhode Island
Neodimis	Neodymium
Vabzdžiai	Insect
Merilandas	Maryland
Delaveras	Delaware
Leninas	Vladimir Lenin
Europis	Europium
Ohajas	Ohio
Vergilijus	Virgil
Niccolò Machiavelli	Niccolò Machiavelli
Pensilvanija	Pennsylvania
Frančeskas Petrarka	Petrarch
Džiovanis Bokačas	Giovanni Boccaccio
Luigi Pirandello	Luigi Pirandello
Yterzenas	Uetersen
Augustas	Augustus
Microsoft Windows	Microsoft Windows
Tiberijus	Tiberius
Naujasis Džersis	New Jersey
Kaligula	Caligula
Gibraltaras	Gibraltar
Klaudijus	Claudius
Suomių kalba	Finnish language
Neronas	Nero
Servijus Sulpicijus Galba	Galba
Indiana	Indiana
Otonas	Otho
Vitelijus	Vitellius
Nokia	Nokia
Vespasianas	Vespasian
Automobilis	Car
Titas	Titus
Juventus FC	Juventus F.C.
Domicianas	Domitian
Nerva	Nerva
Trajanas	Trajan
Roger Federer	Roger Federer
Adrianas	Hadrian
Džordžija	Georgia (U.S. state)
Antoninas Pijus	Antoninus Pius
Markas Aurelijus	Marcus Aurelius
KDE	KDE
Komodas	Commodus
Zagrebas	Zagreb
Pertinakas	Pertinax
Radžasthanas	Rajasthan
Kampanija	Campania
Teksasas	Texas
Didijus Julianas	Didius Julianus
Septimijus Severas	Septimius Severus
Molizė	Molise
Tamilnadas	Tamil Nadu
Karakala	Caracalla
Apulija	Apulia
Genuja	Genoa
Pinatubas	Mount Pinatubo
Bazilikata	Basilicata
Šiaurės Karolina	North Carolina
Žolės riedulys	Field hockey
Pietų Karolina	South Carolina
UC Sampdoria	U.C. Sampdoria
Kalabrija	Calabria
Sicilija	Sicily
Manila	Manila
Sardinija	Sardinia
Sebu (miestas)	Cebu City
Luara	Loire
Sena	Seine
Krono liga	Crohn's disease
Davao	Davao City
Keson Sitis	Quezon City
Le Manas	Le Mans
Kalukanas	Caloocan
Bordo	Bordeaux
Corazon Aquino	Corazon Aquino
Majonas	Mayon Volcano
Buenos Airės	Buenos Aires
Hakeris	Hacker (term)
Meksikas	Mexico City
Tokijas	Tokyo
La Pasas	La Paz
Barselona	Barcelona
Valgomasis ananasas	Pineapple
Misisipė	Mississippi
Fernandas Magelanas	Ferdinand Magellan
Misisipė (upė)	Mississippi River
Utar Pradešas	Uttar Pradesh
Utarakhandas	Uttarakhand
Mizoramas	Mizoram
Sikimas	Sikkim
Patagonija	Patagonia
Tenesis	Tennessee
Richard Wagner	Richard Wagner
Robert Louis Stevenson	Robert Louis Stevenson
Nagpuras	Nagpur
Janis Joplin	Janis Joplin
Abidžanas	Abidjan
Abu Dabis	Abu Dhabi
Astana	Astana
Naujoji Meksika	New Mexico
Ramzis II	Ramesses II
Atėnai	Athens
Žiedinė sankryža	Roundabout
Minesota	Minnesota
Bagdadas	Baghdad
Karakasas	Caracas
Pasaulinis koordinuotasis laikas	Coordinated Universal Time
Viskonsinas	Wisconsin
Puna (Indija)	Pune
Markas Tulijus Ciceronas	Cicero
AC Milan	A.C. Milan
Ajova	Iowa
Nebraska	Nebraska
Gvatemala (miestas)	Guatemala City
Kanzasas	Kansas
Havana	Havana
Tabakas	Tobacco
Hindi	Hindi
Marathų kalba	Marathi language
Internet Explorer	Internet Explorer
Cigaras	Cigar
Cigaretė	Cigarette
Ganeša	Ganesha
Misūris	Missouri
Georg Ohm	Georg Ohm
Luiziana	Louisiana
Luidžis Galvanis	Luigi Galvani
Nagalandas	Nagaland
Kentukis	Kentucky
Alfa Romeo 159	Alfa Romeo 159
Arkanzasas	Arkansas
Neil Armstrong	Neil Armstrong
Urdu	Urdu
Charles Lindbergh	Charles Lindbergh
Zamboanga	Zamboanga City
Édith Piaf	Édith Piaf
Osijekas	Osijek
Elbė	Elbe
Kagajan de Oras	Cagayan de Oro
Françoise Sagan	Françoise Sagan
Rijeka	Rijeka
Emsas	Ems (river)
Oklahoma	Oklahoma
Vėzeris	Weser
Yohan Blake	Yohan Blake
Justin Gatlin	Justin Gatlin
Dunojus	Danube
Kirani James	Kirani James
Pėnė	Peene
David Rudisha	David Rudisha
Eilėraštis	Verse (poetry)
Splitas	Split, Croatia
Rūras	Ruhr (river)
Žakas Brelis	Jacques Brel
Mozelis (upė)	Moselle
Mainas	Main (river)
Mohammed Farah	Mo Farah
Nekaras	Neckar
Arė	Aare
Ezekiel Kemboi	Ezekiel Kemboi
Zalė	Saale
Hafelis	Havel
Aries Merritt	Aries Merritt
Šprė	Spree
Butuanas	Butuan
Eldė	Elde
Šiaurės jūra	North Sea
Skagerakas	Skagerrak
Maskvos sritis	Moscow Oblast
Serge Gainsbourg	Serge Gainsbourg
Nesta Carter	Nesta Carter
Kylis	Kiel
Šverinas	Schwerin
Potsdamas	Potsdam
Erick Barrondo	Erick Barrondo
Hanoveris	Hanover
Diuseldorfas	Düsseldorf
Maincas	Mainz
Vysbadenas	Wiesbaden
Dubrovnikas	Dubrovnik
Batangasas	Batangas City
Sarbriukenas	Saarbrücken
Miunchenas	Munich
Samaros sritis	Samara Oblast
Erfurtas	Erfurt
Dresdenas	Dresden
Magdeburgas	Magdeburg
Tinklinis	Volleyball
Insbrukas	Innsbruck
Brėgencas	Bregenz
Viena	Vienna
Madonna	Madonna (entertainer)
Kopenhaga	Copenhagen
Kaliningrado sritis	Kaliningrad Oblast
Makrinas	Macrinus
Stokholmas	Stockholm
Tomasz Majewski	Tomasz Majewski
Helsinkis	Helsinki
David Storl	David Storl
Murmansko sritis	Murmansk Oblast
Dublinas	Dublin
Elagabalas	Elagabalus
Murmanskas	Murmansk
Reikjavikas	Reykjavík
Ella Fitzgerald	Ella Fitzgerald
Aleksandras Severas	Alexander Severus
Talinas	Tallinn
Ehsan Haddadi	Ehsan Haddadi
Epitafija	Epitaph
Ryga	Riga
Zanzibaras	Zanzibar
Gerd Kanter	Gerd Kanter
Maksiminas Trakas	Maximinus Thrax
Louis Armstrong	Louis Armstrong
Bratislava	Bratislava
Budapeštas	Budapest
Primož Kozmus	Primož Kozmus
Ashton Eaton	Ashton Eaton
Gdanskas	Gdańsk
Frankfurtas prie Maino	Frankfurt
Vroclavas	Wrocław
Kočis (Indija)	Kochi
Lantanas	Lanthanum
Balbinas	Balbinus
Prometis	Promethium
Astronominis vienetas	Astronomical unit
Samaris	Samarium
Bagijas	Baguio
Ačehas	Aceh
Karaliaučius	Kaliningrad
Gadolinis	Gadolinium
Death Note	Death Note
Zinédine Zidane	Zinedine Zidane
Terbis	Terbium
Laurent Blanc	Laurent Blanc
Katalikybė	Catholicism
Liuksemburgas (miestas)	Luxembourg (city)
Disprozis	Dysprosium
Vaducas	Vaduz
Biblija	Bible
Holmis	Holmium
San Marinas (miestas)	City of San Marino
Erbis	Erbium
Pnompenis	Phnom Penh
Archangelskas	Arkhangelsk
Tulis	Thulium
Hošiminas	Ho Chi Minh City
Iterbis	Ytterbium
Lutecis	Lutetium
Hanojus	Hanoi
Tikrojo Jėzaus bažnyčia	True Jesus Church
Anglų kalba	English language
Bankokas	Bangkok
Andora (miestas)	Andorra la Vella
Kvala Lumpūras	Kuala Lumpur
Bankos-Belitungo salos	Bangka–Belitung Islands
Taipėjus	Taipei
Americis	Americium
Odesa	Odessa
Archangelsko sritis	Arkhangelsk Oblast
Kiuris	Curium
Donghojus	Đồng Hới
Konsepsjonas (Čilė)	Concepción, Chile
Berklis	Berkelium
Atalanta BC	Atalanta B.C.
Kalifornis	Californium
Diplomatija	Diplomacy
Benkulus	Bengkulu
Bolonija	Bologna
Einšteinis	Einsteinium
Bologna FC 1909	Bologna F.C. 1909
Petrozavodskas	Petrozavodsk
Fermis	Fermium
Kaljaris	Cagliari
Mendelevis	Mendelevium
Kijevas	Kiev
Cagliari Calcio	Cagliari Calcio
Nobelis	Nobelium
Katanija	Catania
Ontarijas	Ontario
Laurencis	Lawrencium
Kazerta	Caserta
Hugo Lloris	Hugo Lloris
Yohan Cabaye	Yohan Cabaye
Karim Benzema	Karim Benzema
Florent Malouda	Florent Malouda
Karelijos Respublika	Republic of Karelia
Patrice Evra	Patrice Evra
Philippe Mexès	Philippe Mexès
Franck Ribéry	Franck Ribéry
Samir Nasri	Samir Nasri
Jérémy Ménez	Jérémy Ménez
Hatem Ben Arfa	Hatem Ben Arfa
Otava	Ottawa
Kosminės lenktynės	Space Race
Sidney Govou	Sidney Govou
Éric Abidal	Éric Abidal
Djibril Cissé	Djibril Cissé
William Gallas	William Gallas
Bacary Sagna	Bacary Sagna
Nicolas Anelka	Nicolas Anelka
Veneros atmosfera	Atmosphere of Venus
Jérémy Toulalan	Jérémy Toulalan
Jupiterio palydovai	Moons of Jupiter
Džuba	Juba
Manitoba	Manitoba
Alberta	Alberta
Naujoji Škotija	Nova Scotia
Jerevanas	Yerevan
Vologda	Vologda
Konskovolia	Końskowola
Dar es Salamas	Dar es Salaam
Chartumas	Khartoum
Naujasis Bransvikas	New Brunswick
Formulė 1	Formula One
Saturno palydovai	Moons of Saturn
Britų Kolumbija	British Columbia
Princo Edvardo sala	Prince Edward Island
Stade de Gerland	Stade de Gerland
2000 m.	2000
2003 m.	2003
2002 m.	2002
2001 m.	2001
Saskačevanas	Saskatchewan
2012 m.	2012
2011 m.	2011
2010 m.	2010
2009 m.	2009
Anglies dioksidas	Carbon dioxide
2013 m.	2013
2014 m.	2014
2015 m.	2015
Niufaundlandas ir Labradoras	Newfoundland and Labrador
2008 m.	2008
JavaScript	JavaScript
Šiaurės Vakarai (Kanada)	Northwest Territories
Jukonas	Yukon
2004 m.	2004
Vologdos sritis	Vologda Oblast
Vikikelionės	Wikitravel
Calcio Catania	Calcio Catania
2005 m.	2005
Dragon Ball	Dragon Ball
2006 m.	2006
Nunavutas	Nunavut
2007 m.	2007
Anglies monoksidas	Carbon monoxide
Linux Mint	Linux Mint
Verona	Verona
Ikaluitas	Iqaluit
Liuksemburgo apygarda	Luxembourg District
1900 m.	1900
1901 m.	1901
AC ChievoVerona	A.C. Chievo Verona
François Mitterrand	François Mitterrand
Titas Livijus	Livy
Giuseppe Farina	Giuseppe Farina
Charles de Gaulle	Charles de Gaulle
1902 m.	1902
Florencija	Florence
1903 m.	1903
1904 m.	1904
1905 m.	1905
1907 m.	1907
1906 m.	1906
Džambis	Jambi
ACF Fiorentina	ACF Fiorentina
Seneka	Seneca the Younger
1908 m.	1908
1909 m.	1909
Vaithorsas	Whitehorse, Yukon
1992 m.	1992
Jelounaifas	Yellowknife
1991 m.	1991
1990 m.	1990
1993 m.	1993
Esenas	Essen
1994 m.	1994
1995 m.	1995
Juan Manuel Fangio	Juan Manuel Fangio
1996 m.	1996
David Lynch	David Lynch
Komijos Respublika	Komi Republic
Genoa CFC	Genoa C.F.C.
1910 m.	1910
1911 m.	1911
1912 m.	1912
SVG	Scalable Vector Graphics
Leipcigas	Leipzig
1913 m.	1913
Sent Džonsas (Kanada)	St. John's, Newfoundland and Labrador
1914 m.	1914
1915 m.	1915
Tvin Pyksas	Twin Peaks
Alberto Ascari	Alberto Ascari
1916 m.	1916
1997 m.	1997
1998 m.	1998
Niurnbergas	Nuremberg
1999 m.	1999
1917 m.	1917
1918 m.	1918
Maistas	Food
Edmontonas	Edmonton
Gijabudė	Entoloma
Duisburgas	Duisburg
Elementarusis krūvis	Elementary charge
Gyvatės	Snake
Bochumas	Bochum
Jacques Chirac	Jacques Chirac
Vupertalis	Wuppertal
Arikos ir Parinakotos regionas	Arica y Parinacota Region
Lampungas	Lampung
Šviesos greitis	Speed of light
Bylefeldas	Bielefeld
Tarapakos regionas	Tarapacá Region
XML	XML
Antofagastos regionas	Antofagasta Region
Manheimas	Mannheim
Atakamos regionas	Atacama Region
Kokimbo regionas	Coquimbo Region
Oralinis seksas	Oral sex
Redžaina	Regina, Saskatchewan
Valéry Giscard d'Estaing	Valéry Giscard d'Estaing
Neutrinas	Neutrino
Šarlotetaunas	Charlottetown
Santjago metropolinis regionas	Santiago Metropolitan Region
Viktorija (Kanada)	Victoria, British Columbia
Išvaduotojo Generolo Bernardo O'Higinso regionas	O'Higgins Region
LOL	LOL
Vinipegas	Winnipeg
TSRS Liaudies komisarų taryba	Council of People's Commissars
Frederiktonas	Fredericton
Neptūno palydovai	Moons of Neptune
Šiaurės Sumatra	North Sumatra
Halifaksas	Halifax, Nova Scotia
Son Gokas	Goku
Syktyvkaras	Syktyvkar
Čerepovecas	Cherepovets
Kvebekas (miestas)	Quebec City
UTC-12	UTC−12:00
Sausio 1	January 1
Sausio 2	January 2
Urano palydovai	Moons of Uranus
UTC-11	UTC−11:00
1920 m.	1920
Sausio 3	January 3
1919 m.	1919
Publijus Kornelijus Tacitas	Tacitus
1921 m.	1921
UTC-10	UTC−10:00
Nencų autonominė apygarda	Nenets Autonomous Okrug
1922 m.	1922
Maulės regionas	Maule Region
Lundas	Lund
Sausio 4	January 4
1923 m.	1923
Biobio regionas	Bío Bío Region
UTC-9:30	UTC−09:30
Lance Armstrong	Lance Armstrong
1924 m.	1924
Narjan Maras	Naryan-Mar
Riau	Riau
Araukanijos regionas	Araucanía Region
Los Rioso regionas	Los Ríos Region
Los Lagoso regionas	Los Lagos Region
Asteroidų žiedas	Asteroid belt
Aiseno regionas	Aysén Region
UTC-9	UTC−09:00
Rusijos TFSR	Russian Soviet Federative Socialist Republic
Georges Pompidou	Georges Pompidou
Magelano ir Čilės Antarktidos regionas	Magallanes y la Antártica Chilena Region
Leningrado sritis	Leningrad Oblast
GIF	GIF
JPEG	JPEG
Romulas ir Remas	Romulus and Remus
Nykštukinė planeta	Dwarf planet
Sausio 5	January 5
Arika	Arica
UTC-8	UTC−08:00
Malmė	Malmö
UTC-7	UTC−07:00
Pskovas	Pskov
Alto del Karmenas	Alto del Carmen
Atabaska	Athabasca River
Pskovo sritis	Pskov Oblast
Syzranė	Syzran
Pis Riveris	Peace River
Sausio 6	January 6
Dėdės Tomo trobelė	Uncle Tom's Cabin
Riau salos	Riau Islands Province
Elektronas	Electron
Vergų upė	Slave River
Sausio 7	January 7
Sausio 8	January 8
Naugardas	Veliky Novgorod
Šiaurės Saskačevanas	North Saskatchewan River
Sausio 9	January 9
Liungbiu	Kongens Lyngby
Novgorodo sritis	Novgorod Oblast
Pietų Saskačevanas	South Saskatchewan River
Sausio 10	January 10
Žemutinio Naugardo sritis	Nizhny Novgorod Oblast
Sausio 11	January 11
Sausio 12	January 12
Lajardas	Liard River
Kolumbija (upė)	Columbia River
Buzz Aldrin	Buzz Aldrin
Scipionas Afrikietis	Scipio Africanus
Telemarkas	Telemark
Sausio 13	January 13
Birmingamas	Birmingham
Sausio 14	January 14
Džordžijos sąsiauris	Strait of Georgia
Sausio 15	January 15
Sausio 16	January 16
Tom Hanks	Tom Hanks
Sausio 17	January 17
Sausio 18	January 18
Sausio 19	January 19
Sausio 20	January 20
Pramonės perversmas	Industrial Revolution
Benzenas	Benzene
Pietų Sumatra	South Sumatra
Šienas (Norvegija)	Skien
Sausio 21	January 21
Sausio 22	January 22
Sausio 23	January 23
Romos imperija	Roman Empire
Sausio 24	January 24
Sausio 25	January 25
Minskas	Minsk
Sauronas	Sauron
Sausio 26	January 26
Microsoft	Microsoft
Sausio 27	January 27
Sausio 28	January 28
Sausio 29	January 29
Sausio 30	January 30
Tverė	Tver
Sausio 31	January 31
Pošgriūnas	Porsgrunn
Tverės sritis	Tver Oblast
Protonas	Proton
Gruodžio 2	December 2
Gruodžio 1	December 1
Gruodžio 3	December 3
Gruodžio 7	December 7
Gruodžio 5	December 5
Gruodžio 8	December 8
Gruodžio 10	December 10
Gruodžio 6	December 6
Gruodžio 9	December 9
Pink Floyd	Pink Floyd
Gruodžio 4	December 4
Airbus Group	Airbus Group
Vasario 1	February 1
Vasario 2	February 2
Natrio chloridas	Sodium chloride
Vasario 3	February 3
Kuruvas	Kurów
Vasario 4	February 4
Vasario 5	February 5
Vasario 6	February 6
Vasario 7	February 7
Vasario 8	February 8
Vasario 9	February 9
Vasario 10	February 10
Chemija	Chemistry
Led Zeppelin	Led Zeppelin
Vasario 14	February 14
Vasario 13	February 13
Vasario 15	February 15
Vasario 11	February 11
Vasario 12	February 12
Smolenskas	Smolensk
Robin van Persie	Robin van Persie
Vasario 19	February 19
Vasario 17	February 17
Vasario 16	February 16
Vasario 18	February 18
Vasario 20	February 20
12 įtūžusių vyriškių	12 Angry Men (1957 film)
Smolensko sritis	Smolensk Oblast
Neutronas	Neutron
69 (sekso poza)	69 (sex position)
Vasario 21	February 21
Vasario 22	February 22
Vasario 23	February 23
Vasario 24	February 24
Vasario 25	February 25
Vasario 26	February 26
27 m.	27
Vasario 27	February 27
Vasario 28	February 28
Gruodžio 11	December 11
Vasario 29	February 29
Gruodžio 12	December 12
C sharp	C Sharp (programming language)
Civilization IV	Civilization IV
Gruodžio 13	December 13
Gruodžio 14	December 14
Gruodžio 15	December 15
Civilization V	Civilization V
Kovo 2	March 2
Kovo 3	March 3
Kovo 5	March 5
Kovo 1	March 1
Kovo 7	March 7
Kovo 8	March 8
Kovo 4	March 4
Kovo 10	March 10
Kovo 11	March 11
Kovo 6	March 6
Kovo 13	March 13
Kovo 9	March 9
Kovo 12	March 12
Kovo 15	March 15
Kovo 14	March 14
C++	C++
Druskos rūgštis	Hydrochloric acid
Gruodžio 16	December 16
Gruodžio 17	December 17
Kristiansandas	Kristiansand
Kovo 16	March 16
Kovo 17	March 17
Kovo 18	March 18
Jaroslavlis	Yaroslavl
Kovo 19	March 19
1989 m.	1989
1988 m.	1988
Kovo 20	March 20
1987 m.	1987
1986 m.	1986
1985 m.	1985
1984 m.	1984
Kovo 21	March 21
1983 m.	1983
Kovo 22	March 22
1982 m.	1982
1981 m.	1981
Gruodžio 18	December 18
1980 m.	1980
Kovo 23	March 23
Jaroslavlio sritis	Yaroslavl Oblast
Mogadišas	Mogadishu
Heroes of Might and Magic V	Heroes of Might and Magic V
Gruodžio 19	December 19
Kovo 24	March 24
Kovo 25	March 25
Gruodžio 20	December 20
Kovo 26	March 26
Kovo 27	March 27
Kovo 28	March 28
Kovo 29	March 29
Kovo 30	March 30
Kovo 31	March 31
Aljė (upė)	Allier (river)
Marso geologija	Geology of Mars
Nasau	Nassau, Bahamas
Andromedos galaktika	Andromeda Galaxy
Sana	Sana'a
1970 m.	1970
1971 m.	1971
1972 m.	1972
1973 m.	1973
1974 m.	1974
1975 m.	1975
1976 m.	1976
1977 m.	1977
1978 m.	1978
1979 m.	1979
1969 m.	1969
Tarava	Tarawa
Trisdešimtmetis karas	Thirty Years' War
Spiralinė galaktika	Spiral galaxy
Skersinė spiralinė galaktika	Barred spiral galaxy
Tarbozauras	Tarbosaurus
Konrad Adenauer	Konrad Adenauer
Glaudinimas	Data compression
Benediktas XVI	Pope Benedict XVI
Ludwig Erhard	Ludwig Erhard
Balandžio 15	April 15
Balandžio 13	April 13
Balandžio 12	April 12
Balandžio 14	April 14
Balandžio 11	April 11
Balandžio 10	April 10
Balandžio 8	April 8
Balandžio 9	April 9
Balandžio 7	April 7
Balandžio 6	April 6
Balandžio 5	April 5
Balandžio 4	April 4
Balandžio 3	April 3
Balandžio 1	April 1
Balandžio 2	April 2
Hablo kosminis teleskopas	Hubble Space Telescope
Willy Brandt	Willy Brandt
Helmut Schmidt	Helmut Schmidt
Helmut Kohl	Helmut Kohl
Balandžio 16	April 16
Balandžio 17	April 17
Balandžio 18	April 18
Dioksinas	Dioxins and dioxin-like compounds
Balandžio 19	April 19
Balandžio 20	April 20
Balandžio 21	April 21
Balandžio 22	April 22
Balandžio 23	April 23
Balandžio 24	April 24
Gerhard Schröder	Gerhard Schröder
Balandžio 25	April 25
Balandžio 26	April 26
Balandžio 27	April 27
Balandžio 28	April 28
Balandžio 29	April 29
Balandžio 30	April 30
Palydovas	Natural satellite
Joachim Gauck	Joachim Gauck
Sistemos mokymasis	Machine learning
Christian Wulff	Christian Wulff
Horst Köhler	Horst Köhler
Gegužės 1	May 1
Gegužės 2	May 2
Gegužės 3	May 3
Buran	Buran (spacecraft)
Gegužės 4	May 4
Gegužės 5	May 5
Johannes Rau	Johannes Rau
Gegužės 6	May 6
Gegužės 7	May 7
Knock Nevis	Seawise Giant
Gegužės 8	May 8
Gegužės 9	May 9
Gegužės 10	May 10
Gegužės 11	May 11
Gegužės 12	May 12
Gegužės 13	May 13
Gegužės 14	May 14
Gegužės 15	May 15
Roman Herzog	Roman Herzog
Titanas (palydovas)	Titan (moon)
Richard von Weizsäcker	Richard von Weizsäcker
Karl Carstens	Karl Carstens
Walter Scheel	Walter Scheel
Gustav Heinemann	Gustav Heinemann
Gegužės 16	May 16
Gegužės 17	May 17
Gegužės 18	May 18
Mesjė 86	Messier 86
Gegužės 19	May 19
Gegužės 20	May 20
Gegužės 21	May 21
Gegužės 22	May 22
Heinrich Lübke	Heinrich Lübke
Gegužės 23	May 23
Gegužės 24	May 24
Gegužės 25	May 25
Gegužės 26	May 26
Gegužės 27	May 27
Gegužės 28	May 28
Gegužės 29	May 29
Gegužės 30	May 30
Gegužės 31	May 31
Kostroma	Kostroma
Theodor Heuss	Theodor Heuss
Kostromos sritis	Kostroma Oblast
Votfordas	Watford
Paul McCartney	Paul McCartney
Gruodžio 21	December 21
Pijus XII	Pope Pius XII
Erich Honecker	Erich Honecker
SS Lazio	S.S. Lazio
Willi Stoph	Willi Stoph
Birželio 14	June 14
Birželio 15	June 15
Birželio 13	June 13
Birželio 10	June 10
Birželio 7	June 7
Birželio 11	June 11
Birželio 9	June 9
Birželio 12	June 12
Birželio 6	June 6
Birželio 8	June 8
Birželio 5	June 5
Birželio 3	June 3
Birželio 2	June 2
Birželio 1	June 1
Birželio 4	June 4
Walter Ulbricht	Walter Ulbricht
Ivanovas (Rusija)	Ivanovo
Ringo Starr	Ringo Starr
Neapolis	Naples
Gruodžio 22	December 22
S.S.C. Napoli	S.S.C. Napoli
George Harrison	George Harrison
1968 m.	1968
Friedrich Ebert	Friedrich Ebert
1967 m.	1967
1966 m.	1966
1965 m.	1965
1964 m.	1964
Birželio 16	June 16
Ivanovo sritis	Ivanovo Oblast
Palermas	Palermo
Birželio 30	June 30
Birželio 29	June 29
Birželio 28	June 28
Birželio 26	June 26
Birželio 25	June 25
Birželio 22	June 22
Birželio 27	June 27
Birželio 24	June 24
Birželio 20	June 20
Paul von Hindenburg	Paul von Hindenburg
Birželio 23	June 23
Birželio 19	June 19
Birželio 18	June 18
Birželio 21	June 21
Birželio 17	June 17
Chuck Norris	Chuck Norris
US Città di Palermo	U.S. Città di Palermo
Gruodžio 23	December 23
Vilhelmas II	Wilhelm II, German Emperor
Gomelis	Gomel
Bruce Willis	Bruce Willis
Parma	Parma
Vladimiras	Vladimir
Arnold Schwarzenegger	Arnold Schwarzenegger
Liepos 15	July 15
Liepos 13	July 13
Liepos 12	July 12
Liepos 10	July 10
Liepos 9	July 9
Liepos 14	July 14
Liepos 8	July 8
Parma FC	Parma F.C.
Liepos 7	July 7
Liepos 6	July 6
Liepos 5	July 5
Liepos 2	July 2
Liepos 4	July 4
Liepos 3	July 3
Liepos 1	July 1
Liepos 11	July 11
Vladimiro sritis	Vladimir Oblast
Peskara	Pescara
Gruodžio 24	December 24
Brėmerhafenas	Bremerhaven
Delfino Pescara 1936	Delfino Pescara 1936
Watford FC	Watford F.C.
Liepos 31	July 31
Liepos 30	July 30
Liepos 29	July 29
Liepos 28	July 28
Liepos 27	July 27
Liepos 25	July 25
Liepos 24	July 24
Liepos 23	July 23
Liepos 26	July 26
Liepos 22	July 22
Liepos 19	July 19
Liepos 21	July 21
Liepos 20	July 20
Liepos 17	July 17
Liepos 18	July 18
Liepos 16	July 16
Skernevicės	Skierniewice
Futbolas	Association football
Louis de Funès	Louis de Funès
AS Roma	A.S. Roma
Miunsteris	Münster
X-Files	The X-Files
Gruodžio 25	December 25
Riazanė	Ryazan
Augsburgas	Augsburg
Siena (miestas)	Siena
Riazanės sritis	Ryazan Oblast
Jaroslav Hašek	Jaroslav Hašek
1963 m.	1963
AC Siena	Robur Siena S.S.D.
Lech Kaczyński	Lech Kaczyński
Menchengladbachas	Mönchengladbach
Urbinas	Urbino
Gruodžio 26	December 26
Holokaustas	The Holocaust
1962 m.	1962
Gelzenkirchenas	Gelsenkirchen
IPhone	IPhone
Torino FC	Torino F.C.
Tula	Tula, Russia
Vakarų Sumatra	West Sumatra
Braunšveigas	Braunschweig
Rugpjūčio 14	August 14
Rugpjūčio 15	August 15
Rugpjūčio 13	August 13
Rugpjūčio 12	August 12
Rugpjūčio 11	August 11
Rugpjūčio 10	August 10
Rugpjūčio 8	August 8
Rugpjūčio 7	August 7
Rugpjūčio 9	August 9
Rugpjūčio 5	August 5
Rugpjūčio 4	August 4
Rugpjūčio 2	August 2
Rugpjūčio 3	August 3
Rugpjūčio 6	August 6
Rugpjūčio 1	August 1
Udinė	Udine
Geronimo	Geronimo
Tulos sritis	Tula Oblast
Broliai Grimai	Brothers Grimm
Chemnicas	Chemnitz
IPad	IPad
Udinese Calcio	Udinese Calcio
Gruodžio 27	December 27
Brianskas	Bryansk
Krėfeldas	Krefeld
Madridas	Madrid
Elton John	Elton John
Briansko sritis	Bryansk Oblast
Povandeninis laivas	Submarine
Rugpjūčio 16	August 16
Halė	Halle (Saale)
Rugpjūčio 29	August 29
Rugpjūčio 28	August 28
Rugpjūčio 30	August 30
Rugpjūčio 25	August 25
Rugpjūčio 26	August 26
