Afrika	Africa
Egon Schiele	Egon Schiele
Duminku ta' Guzmán	Saint Dominic
Hamit Altıntop	Hamit Altıntop
Maximilien Robespierre	Maximilien Robespierre
Ġlormu	Jerome
San Bażilju	Basil of Caesarea
Michel Foucault	Michel Foucault
Daniel Van Buyten	Daniel Van Buyten
Ilarju ta' Poitiers	Hilary of Poitiers
Rabat (Malta)	Rabat, Malta
Fgura	Fgura
Żejtun	Żejtun
Naxxar	Naxxar
Iż-Żurrieq	Żurrieq
John Henry Newman	John Henry Newman
Ħ'Attard	Attard
Ħaż-Żebbuġ	Żebbuġ
Morus (botanika)	Morus (plant)
Son Doong	Sơn Đoòng Cave
Alex Ferguson	Alex Ferguson
Erwin Hoffer	Erwin Hoffer
Arkanġlu Mikiel	Michael (archangel)
Titan	Titan (mythology)
Kardinal	Cardinal (Catholicism)
Iżabella ta' Kastilja	Isabella I of Castile
Liebru	Hare
Felix Mendelssohn	Felix Mendelssohn
Orikteropu	Aardvark
Leonardo Araújo	Leonardo Araújo
Metodu xjentifiku	Scientific method
Espoo	Espoo
Bijodiversità	Biodiversity
Kannella (kulur)	Brown
Tizjanu	Titian
Matteo Renzi	Matteo Renzi
Venere (mitoloġija)	Venus (mythology)
Tazza tad-Dinja tal-Futbol 2002	2002 FIFA World Cup
Tim nazzjonali tal-futbol tal-Ingilterra	England national football team
Tim nazzjonali tal-futbol ta' Franza	France national football team
Sid Vicious	Sid Vicious
Mario Monti	Mario Monti
Stojċiżmu	Stoicism
Martin Heidegger	Martin Heidegger
Tazza tad-Dinja tal-Futbol 1930	1930 FIFA World Cup
Università ta' New York	New York University
Giulio Andreotti	Giulio Andreotti
Park Ji-Sung	Park Ji-sung
Slaten Maġi	Biblical Magi
Charles de Foucauld	Charles de Foucauld
Pajjiżi Nordiċi	Nordic countries
Kategorija:Mudelli tal-kimika	Category:Chemistry templates
Trattat ta' Liżbona	Treaty of Lisbon
Claudio Monteverdi	Claudio Monteverdi
Iraċ	Hyrax
Sami Khedira	Sami Khedira
FC Baku	Baku FC
Provinċja ta' Soria	Province of Soria
Arkanġlu Rafel	Raphael (archangel)
George Abela	George Abela
Moħammed VI	Mohammed VI of Morocco
Jum l-Indipendenza	National Day
Lawrence Gonzi	Lawrence Gonzi
It-Tielet Diviżjoni Maltija	Maltese Third Division
It-Tieni Diviżjoni Maltija	Maltese Second Division
Attard FC	Attard F.C.
Żejtun Corinthians FC	Zejtun Corinthians F.C.
Għaxaq FC	Ghaxaq F.C.
L-Ewwel Diviżjoni Maltija	Maltese First Division
Assedju ta' Malta (1565)	Great Siege of Malta
CONMEBOL	CONMEBOL
Erbivoru	Herbivore
Herbert von Bismarck	Herbert von Bismarck
Schönhausen	Schönhausen
Oskar Schindler	Oskar Schindler
Enejide	Aeneid
Flamurtari Vlorë	Flamurtari Vlorë
Besa Kavajë	Besa Kavajë
KF Laçi	KF Laçi
Qrendi FC	Qrendi F.C.
Affiss	Affix
Norberto Murara Neto	Norberto Murara Neto
L-Għanja tal-Milied	A Christmas Carol
Semitiku	Semitic people
Marrara	Gallbladder
Sottospeċi	Subspecies
Ħassan II	Hassan II of Morocco
It-Tielet Repubblika Franċiża	French Third Republic
Didelphinae	Didelphinae
Joyeux Noël	Joyeux Noël
FK Kukësi	FK Kukësi
KF Skënderbeu Korçë	KF Skënderbeu Korçë
Carlos Bacca	Carlos Bacca
Bank Ċentrali ta' Malta	Central Bank of Malta
Marsaskala FC	Marsaskala F.C.
Mdina Knights FC	Mdina Knights F.C.
Luqa St. Andrew's FC	Luqa St. Andrew's F.C.
Yıldıray Baştürk	Yıldıray Baştürk
Alfred Wegener	Alfred Wegener
Juli Zeh	Juli Zeh
Edith Stein	Edith Stein
Friedrich Carl von Savigny	Friedrich Carl von Savigny
Walter Andreas Schwarz	Walter Andreas Schwarz
Johanna von Puttkamer	Johanna von Puttkamer
Wilhelm von Humboldt	Wilhelm von Humboldt
Wikipedija:Vetrina/Senjalazzjonijiet	Wikipedia:Featured article candidates
Tazza tad-Dinja tal-Futbol 2014	2014 FIFA World Cup
Coronel Fabriciano	Coronel Fabriciano
L-Integral	Integral
Senglea Athletic FC	Senglea Athletic F.C.
Miroslav Klose	Miroslav Klose
Alla Pugacheva	Alla Pugacheva
Dante Bonfim Costa Santos	Dante (footballer)
Isco	Isco
Fes	Fes
Liebru taż-żarbuna tas-silġ	Snowshoe hare
Greenpeace	Greenpeace
KS Vllaznia Shkodër	KF Vllaznia Shkodër
Teuta Durrës	KF Teuta Durrës
Ragħaj	Shepherd
Arkanġlu Gabrijel	Gabriel
Mata Hari	Mata Hari
Fußball-Bundesliga	Bundesliga
Pressjoni tad-demm	Blood pressure
Feria del Sol (Mérida)	Feria del Sol (Mérida)
Enea	Aeneas
Politiku	Politician
David Villa	David Villa
Demenzja	Dementia
Jürgen Klopp	Jürgen Klopp
Tazza tan-Nazzjonijiet Afrikani	Africa Cup of Nations
Romeo u Ġuljetta	Romeo and Juliet
Konfederazzjoni Ażjatika tal-Futbol	Asian Football Confederation
Robin Williams	Robin Williams
Normanni	Normans
Tim nazzjonali tal-futbol tal-Brażil	Brazil national football team
Grupp (matematika)	Group (mathematics)
Mesut Özil	Mesut Özil
Isabel Allende	Isabel Allende
Wes Brown	Wes Brown
It-Tempesta	The Tempest
Jum l-Indipendenza (Stati Uniti)	Independence Day (United States)
Mudell:Ċita ktieb	Template:Cite book
Robert Tappan Morris	Robert Tappan Morris
Divorzju	Divorce
Chrzanów	Chrzanów
Impuls FC Dilijan	Impulse FC
Medjugori	Medjugorje
Suffiss	Suffix
Artiklu (grammatika)	Article (grammar)
Australopithecus	Australopithecus
Festival tal-Eurovision tat-Tfal	Junior Eurovision Song Contest
Kaspar Capparoni	Kaspar Capparoni
Ħolma ta’ Lejla Sajfija	A Midsummer Night's Dream
Berthe Morisot	Berthe Morisot
Manuel Neuer	Manuel Neuer
Penny Black	Penny Black
Armistizju	Armistice
Anthony Limbombe	Anthony Limbombe
KV Mechelen	KV Mechelen
Heiko Westermann	Heiko Westermann
Montenegro fil-Festival tal-Eurovision	Montenegro in the Eurovision Song Contest
Papa Ċelestinu V	Pope Celestine V
Luftëtari Gjirokastër	Luftëtari Gjirokastër
Nektarivoru	Nectarivore
Amedeo Modigliani	Amedeo Modigliani
Appendiċite	Appendicitis
Marco Streller	Marco Streller
Hakan Yakın	Hakan Yakin
Ludovic Magnin	Ludovic Magnin
Diego Benaglio	Diego Benaglio
Daniel Bernoulli	Daniel Bernoulli
Jacob Bernoulli	Jacob Bernoulli
Stella Mwangi	Stella Mwangi
Dziecinów	Dziecinów, Otwock County
Pajjiż interkjuż	Landlocked country
Marcel Bezençon	Marcel Bezençon
Jacob II Bernoulli	Jakob II Bernoulli
Johann III Bernoulli	Johann III Bernoulli
Nicolaus I Bernoulli	Nicolaus I Bernoulli
Johann II Bernoulli	Johann II Bernoulli
Nicolaus II Bernoulli	Nicolaus II Bernoulli
Gwerer Puniċi	Punic Wars
Ġunone	Juno (mythology)
Massimo Oddo	Massimo Oddo
Fraizer Campbell	Fraizer Campbell
Allianz Arena	Allianz Arena
San Ġużepp	Saint Joseph
Hidetoshi Nakata	Hidetoshi Nakata
FK Borac Banja Luka	FK Borac Banja Luka
L-Aħħar Ċena (Leonardo)	The Last Supper (Leonardo da Vinci)
Macroscelididae	Elephant shrew
Dugongu	Dugong
Galway	Galway
Mario Balotelli	Mario Balotelli
Marvin Compper	Marvin Compper
Fenek ta' denbu qotni tal-muntanji	Mountain cottontail
Macbeth	Macbeth
Theria	Theria
Akropoli ta' Ateni	Acropolis of Athens
Filatelija	Philately
Stromboli	Stromboli
The Fame	The Fame
FK Austria Wien	FK Austria Wien
SK Rapid Wien	SK Rapid Wien
Venere ta' Willendorf	Venus of Willendorf
Bandiera ta' Malta	Flag of Malta
Teorija tal-grafi	Graph theory
Lola Pagnani	Lola Pagnani
Bitcoin	Bitcoin
Tim nazzjonali tal-futbol tad-Danimarka	Denmark national football team
Black metal	Black metal
Ġeroglifiċi Eġizzjani	Egyptian hieroglyphs
Pika ta' Kozlov	Koslov's pika
Sataniżmu	Satanism
Grawnd Nazzjonali ta' Bejġing	Beijing National Stadium
Stadio Giuseppe Meazza	San Siro
SC Wiener Neustadt	SC Wiener Neustadt
Plotinu	Plotinus
Tim nazzjonali tal-futbol tal-Kroazja	Croatia national football team
Eomanis	Eomanis
Tim nazzjonali tal-futbol tal-Greċja	Greece national football team
Pika ta' Muli	Muli pika
Tazza tad-Dinja tal-Futbol tal-Klabbs 2006	2006 FIFA Club World Cup
Tazza tad-Dinja tal-Futbol tal-Klabbs 2007	2007 FIFA Club World Cup
Tazza tad-Dinja tal-Futbol tal-Klabbs 2009	2009 FIFA Club World Cup
Tazza tad-Dinja tal-Futbol tal-Klabbs 2008	2008 FIFA Club World Cup
Fenek tal-bassasa	Marsh rabbit
Yarala	Yarala
Fenek ta' denbu qotni tal-muntanji ta' Appalach	Appalachian cottontail
Fenek ta' denbu qotni tal-muntanji ta' Manzano	Manzano mountain cottontail
Eklissi	Eclipse
Swieqi United FC	Swieqi United F.C.
St. Lucia FC	St. Lucia F.C.
Neymar	Neymar
Nimbacinus	Nimbacinus
Brendi	Brandy
Dominju (bijoloġija)	Domain (biology)
Kassisa	Blackcurrant
Daniel Schneidermann	Daniel Schneidermann
Dragan Đokanović	Dragan Đokanović
David de Gea	David de Gea
Westfalenstadion	Westfalenstadion
Robert Lewandowski	Robert Lewandowski
Kunflitt Iżraeli-Palestinjan	Israeli–Palestinian conflict
Għajnuna:Kif timmodifika artiklu	Help:Editing
Lidl	Lidl
Jupp Heynckes	Jupp Heynckes
Plutone (mitoloġija)	Pluto (mythology)
Ludmilla Radchenko	Ludmilla Radchenko
Eddie Fenech Adami	Eddie Fenech Adami
Prim Ministru ta' Malta	Prime Minister of Malta
Riccardo Montolivo	Riccardo Montolivo
Ġnien Botaniku ta' Mérida	Botanical Garden of Mérida
Tazza tad-Dinja tal-Futbol tal-Klabbs 2010	2010 FIFA Club World Cup
Cristian Zaccardo	Cristian Zaccardo
Gwerra totali	Total war
Nickelodeon	Nickelodeon
Ugo Grozju	Hugo Grotius
René Adler	René Adler
Eruka	Eruca sativa
Ablativ	Ablative case
Tazza Ażjatika tal-Futbol	AFC Asian Cup
Boomerang TV	Boomerang (TV channel)
Internazzjonali Soċjalista	Socialist International
Nannakola tas-seba' tikek	Coccinella septempunctata
Santa Sede	Holy See
Ettore	Hector
WK	Anno Domini
Reġina ta' Saba	Queen of Sheba
Alġebra astratta	Abstract algebra
CONCACAF	CONCACAF
Skanderbeg	Skanderbeg
Tim nazzjonali tal-futbol tal-Iżvezja	Sweden national football team
Raducz	Raducz
Paul Allen	Paul Allen
Eroj	Hero
Kuopio	Kuopio
Sirt	Sirte
Vittoriosa Stars FC	Vittoriosa Stars F.C.
Soccer City	FNB Stadium
Tim nazzjonali tal-futbol tal-Awstrija	Austria national football team
Tim nazzjonali tal-futbol tal-Irlanda	Republic of Ireland national football team
Nemanja Vidić	Nemanja Vidić
Derry	Derry
Ġuvni	Bachelor's degree
Drużiżmu	Druze
Carlos Vidal	Carlos Vidal
Omnivoru	Omnivore
George Best	George Best
Oliver Twist	Oliver Twist
Juan Carreño	Juan Carreño
Javier Hernández Balcázar	Javier Hernández (footballer, born 1988)
Tim nazzjonali tal-futbol tal-Iżvizzera	Switzerland national football team
Ekwazzjoni ta' Schrödinger	Schrödinger equation
Priżma	Prism
Ballun tad-Deheb	Ballon d'Or (1956–2009)
Tim nazzjonali tal-futbol tal-Polonja	Poland national football team
Foviżmu	Fauvism
Tim nazzjonali tal-futbol tal-Belġju	Belgium national football team
Dom Mintoff	Dom Mintoff
Sant'Antnin ta' Padova	Anthony of Padua
Eredivisie	Eredivisie
K. Sint-Niklase SKE	K. Sint-Niklase S.K.E.
Ugo Mifsud Bonnici	Ugo Mifsud Bonnici
Guido de Marco	Guido de Marco
Pawlu Xuereb	Paul Xuereb
Liebru iswed	Black jackrabbit
Ċensu Tabone	Ċensu Tabone
Konfederazzjoni Afrikana tal-Futbol	Confederation of African Football
Agatha Barbara	Agatha Barbara
Tim nazzjonali tal-futbol tar-Rumanija	Romania national football team
Zeca Pagodinho	Zeca Pagodinho
Dimitar Berbatov	Dimitar Berbatov
Tim nazzjonali tal-futbol tal-Ukrajna	Ukraine national football team
Għawdex	Gozo
Tim nazzjonali tal-futbol tal-Ungerija	Hungary national football team
Natura mejta	Still life
Laura Pausini	Laura Pausini
Gwerra Anglo-Żanżibarjana	Anglo-Zanzibar War
Xgħajra Tornadoes FC	Xghajra Tornadoes F.C.
Children of Bodom	Children of Bodom
Festival tal-Eurovision 1956	Eurovision Song Contest 1956
Tazza tal-Konfederazzjonijiet	FIFA Confederations Cup
Tim nazzjonali tal-futbol tas-Slovenja	Slovenia national football team
Darren Fletcher	Darren Fletcher
Gowler	Goalkeeper
Mary Cassatt	Mary Cassatt
Frankinċens	Frankincense
Cape Town Stadium	Cape Town Stadium
Xenarthra	Xenarthra
Edward Scicluna	Edward Scicluna
Lista ta' kimiċi organiċi	Organic compound
Lira Maltija	Maltese lira
Antonio Valencia	Antonio Valencia
Tim nazzjonali tal-futbol tas-Slovakkja	Slovakia national football team
Tereża ta' Ávila	Teresa of Ávila
Guernica (pittura)	Guernica (painting)
Tim nazzjonali tal-futbol ta' New Zealand	New Zealand national football team
Kompjuter kwantistiku	Quantum computing
Tazza tad-Dinja tal-Futbol 2010	2010 FIFA World Cup
Andrea Palladio	Andrea Palladio
Heurelho Gomes	Heurelho Gomes
Moviment Brownjan	Brownian motion
Filosofija Presokratika	Pre-Socratic philosophy
Marvin Ogunjimi	Marvin Ogunjimi
Apparat Periferali	Peripheral
Meknès	Meknes
Copa América	Copa América
Żebbuġ (Għawdex)	Żebbuġ, Gozo
Serje ta' Fourier	Fourier series
Santa Katarina ta' Lixandra	Catherine of Alexandria
Lipari	Aeolian Islands
Clayton Failla	Clayton Failla
Liebru tal-muntanji	Mountain hare
Konfederazzjoni Oċeanika tal-Futbol	Oceania Football Confederation
Kwalifikazzjoni għall-Kampjonati Ewropej tal-Futbol 2012	UEFA Euro 2012 qualifying
Tim nazzjonali tal-futbol tal-Andorra	Andorra national football team
Tim nazzjonali tal-futbol tal-Ażerbajġan	Azerbaijan national football team
Klassifika dinjija tal-FIFA	FIFA World Rankings
Charlotte Perrelli	Charlotte Perrelli
Tim nazzjonali tal-futbol tal-Bulgarija	Bulgaria national football team
Tim nazzjonali tal-futbol ta' Wales	Wales national football team
Atomium	Atomium
Tim nazzjonali tal-futbol tal-Bożnija u Ħerżegovina	Bosnia and Herzegovina national football team
Tereża ta' Lisieux	Thérèse of Lisieux
Tabella tal-midalji tal-Logħob Olimpiku tas-sajf 2008	2008 Summer Olympics medal table
Ellis Park Stadium	Ellis Park Stadium
Tazza Interkontinentali (futbol)	Intercontinental Cup (football)
Bing	Bing
Plejer tas-Sena tal-FIFA	FIFA World Player of the Year
Santa Luċija (qaddisa)	Saint Lucy
Tim nazzjonali tal-futbol tal-Armenja	Armenia national football team
San Bastjan	Saint Sebastian
Kolugo	Colugo
Tim nazzjonali tal-futbol tal-Każakistan	Kazakhstan national football team
Tazza tal-Konfederazzjonijiet 2009	2009 FIFA Confederations Cup
Pika	Pika
Thomas Vermaelen	Thomas Vermaelen
UEFA Champions League 2009–10	2009–10 UEFA Champions League
Tim nazzjonali tal-futbol tal-Lussemburgu	Luxembourg national football team
Diġitigrad	Digitigrade
Gareth Bale	Gareth Bale
Inkwiżizzjoni Spanjola	Spanish Inquisition
Glen Johnson	Glen Johnson (English footballer)
Manuel Rivera-Ortiz	Manuel Rivera-Ortiz
Tim nazzjonali tal-futbol ta' San Marino	San Marino national football team
Pika tal-kullar	Collared pika
Immakulata Kunċizzjoni	Immaculate Conception
Nigel de Jong	Nigel de Jong
Tim nazzjonali tal-futbol tal-Bjelorussja	Belarus national football team
Tim nazzjonali tal-futbol tal-Albanija	Albania national football team
Tim nazzjonali tal-futbol tal-Ġeorġja	Georgia national football team
Tim nazzjonali tal-futbol tal-Litwanja	Lithuania national football team
Karmelitani	Carmelites
UEFA Champions League 2007–08	2007–08 UEFA Champions League
Tim nazzjonali tal-futbol tal-Finlandja	Finland national football team
Tim nazzjonali tal-futbol tal-Liechtenstein	Liechtenstein national football team
Premier League 2008–09	2008–09 Premier League
Tim nazzjonali tal-futbol tal-Estonja	Estonia national football team
Premier League 2010–11	2010–11 Premier League
Ħin supplementari	Overtime (sports)
Peter Mokaba Stadium	Peter Mokaba Stadium
Joe Hart	Joe Hart
Malena Ernman	Malena Ernman
Premier League 2007–08	2007–08 Premier League
RSC Anderlecht	R.S.C. Anderlecht
Barriera	Quarry
Oroskopju	Horoscope
Eġizzjan demotiku	Demotic (Egyptian)
Fatt	Fact
FK Partizan	FK Partizan
Tim nazzjonali tal-futbol ta' Malta	Malta national football team
Supereroj	Superhero
UEFA Champions League 2008–09	2008–09 UEFA Champions League
Tim nazzjonali tal-futbol ta' Ċipru	Cyprus national football team
Premier League 2009–10	2009–10 Premier League
Tim nazzjonali tal-futbol tal-Montenegro	Montenegro national football team
Andrey Korotayev	Andrey Korotayev
UEFA Champions League 2010–11	2010–11 UEFA Champions League
Rafael Pereira da Silva (twieled fl-1990)	Rafael (footballer, born 1990)
FA Community Shield	FA Community Shield
Tim nazzjonali tal-futbol tal-Iżlanda	Iceland national football team
Tim nazzjonali tal-futbol tal-Unjoni Sovjetika	Soviet Union national football team
Soċjaliżmu Demokratiku	Democratic socialism
Tim nazzjonali tal-futbol tal-Latvja	Latvia national football team
CONCACAF Gold Cup	CONCACAF Gold Cup
Pont du Gard	Pont du Gard
Sligo	Sligo
Emblema ta' Malta	Coat of arms of Malta
Benvenuto Cellini	Benvenuto Cellini
Ordni Militari Sovran ta' Malta	Sovereign Military Order of Malta
Standard Liège	Standard Liège
Club Brugge KV	Club Brugge KV
Jóhanna Guðrún Jónsdóttir	Jóhanna Guðrún Jónsdóttir
Tim nazzjonali tal-futbol tal-Irlanda ta' Fuq	Northern Ireland national football team
Edward Sapir	Edward Sapir
Kemmuna	Comino
FC BATE Borisov	FC BATE Borisov
Lucrezia Borgia	Lucrezia Borgia
Klara ta' Assisi	Clare of Assisi
Tim nazzjonali tal-futbol tal-Iżrael	Israel national football team
Gareth Barry	Gareth Barry
San Valentinu	Saint Valentine
FK Ekranas	FK Ekranas
Mini ta' Cu Chi	Củ Chi tunnels
L-Innu Malti	L-Innu Malti
Midfilder	Midfielder
Kwalifikazzjoni għat-Tazza tad-Dinja tal-Futbol 2010	2010 FIFA World Cup qualification
Kate Ryan	Kate Ryan
Lys Assia	Lys Assia
Patri Piju	Pio of Pietrelcina
Analisi komplessa	Complex analysis
Martín Cáceres	Martín Cáceres
Opossum irqiq ta' rasu dejqa	Narrow-headed slender opossum
Phascomurexia	Long-nosed dasyure
Opossum ġurdien tal-Messiku	Mexican mouse opossum
Opossum sufi ta' Derby	Derby's woolly opossum
Opossum grazzjuż ta' Aceramarca	Aceramarca gracile opossum
Opossum ġurdien ta' Robinson	Robinson's mouse opossum
Thylacinus	Thylacinus
Opossum ġurdien ta' Anderson	Heavy-browed mouse opossum
Opossum nanu mistur ta' żaqqu ħamra	Red-bellied gracile opossum
Opossum nanu mistur ta' Agricola	Agricola's gracile opossum
Opossum ġurdien ta' Quechua	Quechuan mouse opossum
Opossum ġurdien ta' Guajira	Guajira mouse opossum
Opossum grazzjuż ta' Emilia	Emilia's gracile opossum
Opossum ġurdien ta' denbu oħxon eleganti	Elegant fat-tailed mouse opossum
Opossum irqiq ta' żaqqu bajda	White-bellied slender opossum
Murexechinus	Black-tailed dasyure
Opossum ġurdien sufi ta' denbu għarwien	Bare-tailed woolly mouse opossum
Opossum irqiq ta' Pinheiro	Pinheiro's slender opossum
Opossum bugeddum skur	Dusky caenolestid
Opossum grazzjuż ħafif	Agile gracile opossum
Opossum sufi ta' denbu għarwien	Bare-tailed woolly opossum
Opossum ġurdien sufi ta' żaqqu bajda	White-bellied woolly mouse opossum
Opossum ta' denbu qasir tal-ġnub ħomor tat-Tramuntana	Northern red-sided opossum
Opossum ta' denbu qasir tat-tlett strixxi aħmar	Red three-striped opossum
Opossum ta' denbu qasir tat-tlett strixxi ta' Nofsinhar	Southern three-striped opossum
Opossum ta' denbu qasir tat-tlett strixxi tat-Tramuntana	Northern three-striped opossum
Opossum ġurdien sufi żgħir	Little woolly mouse opossum
Opossum ta' denbu qasir griż	Gray short-tailed opossum
Opossum ta' denbu qasir pigmew	Pygmy short-tailed opossum
Opossum ta' denbu qasir tat-tlett strixxi ta' Ihering	Ihering's three-striped opossum
Opossum ta' denbu qasir tal-ġnub ħomor ta' Nofsinhar	Southern red-sided opossum
Opossum ta' denbu qasir tal-istrixxi kannella ċar	Chestnut-striped opossum
Opossum ta' denbu qasir ta' Osgood	Osgood's short-tailed opossum
Opossum ta' denbu qasir tal-ġnub ħomor tal-Amażonja	Amazonian red-sided opossum
Opossum ta' denbu qasir ta' imnieħru twil	Long-nosed short-tailed opossum
Opossum ġurdien ta' denbu oħxon komuni	Common fat-tailed mouse opossum
Opossum sufi ta' widnejh kannella	Brown-eared woolly opossum
Opossum ġurdien ta' Linnaeus	Linnaeus's mouse opossum
Opossum ġurdien aħmar	Red mouse opossum
Fenek ta' denbu qotni tal-muntanji ta' Davis	Robust cottontail
Opossum grazzjuż tat-Tramuntana	Northern gracile opossum
Opossum grazzjuż tal-Brażil	Brazilian gracile opossum
Opossum ta' denbu qasir tal-ġnub sofor	Yellow-sided opossum
Opossum grazzjuż ta' Wood Sprite	Wood sprite gracile opossum
Opossum ġurdien ta' Tyleria	Tyler's mouse opossum
Opossum irqiq ta' Tschudi	Tschudi's slender opossum
Opossum ġurdien ħamrani	Rufous mouse opossum
Opossum ġurdien sufi ta' Alston	Alston's mouse opossum
Opossum ta' denbu qasir ta' Emilia	Emilia's short-tailed opossum
Opossum ta' denbu qasir ta' Marajó	Marajó short-tailed opossum
Opossum irqiq griż	Gray slender opossum
Opossum ġurdien ta' denbu oħxon ta' Karimi	Karimi's fat-tailed mouse opossum
Opossum ġurdien ta' denbu oħxon nanu	Dwarf fat-tailed mouse opossum
Opossum irqiq tal-Brażil	Brazilian slender opossum
Opossum ġurdien ta' denbu oħxon ta' żaqqu kannella fl-isfar	Buff-bellied fat-tailed mouse opossum
Opossum irqiq ta' Bishop	Bishop's slender opossum
Opossum irqiq ta' Dorothy	Dorothy's slender opossum
Opossum ġurdien ta' denbu oħxon ta' Tate	Tate's fat-tailed mouse opossum
Opossum irqiq ta' Junin	Junin slender opossum
Opossum ġurdien ta' denbu oħxon ta' żaqqu bajda	White-bellied fat-tailed mouse opossum
Opossum ġurdien ta' denbu oħxon ta' Cinderella	Cinderella fat-tailed mouse opossum
Opossum ġurdien ta' denbu oħxon tal-Arġentina	Argentine fat-tailed mouse opossum
Opossum ġurdien sufi ta' Tate	Tate's woolly mouse opossum
Opossum irqiq ta' Neblina	Neblina slender opossum
Opossum ġurdien ta' denbu oħxon tal-Paragwaj	Paraguayan fat-tailed mouse opossum
Opossum ġurdien sufi tal-pil twil	Woolly mouse opossum
Opossum ta' denbu qasir tal-ġnub ħomor tal-kappa	Hooded red-sided opossum
Opossum irqiq delikat	Delicate slender opossum
Opossum irqiq ta' Panama	Panama slender opossum
Opossum irqiq ta' Hendley	Handley's slender opossum
Opossum irqiq skur	Dusky slender opossum
Opossum ta' denbu qasir sepja	Sepia short-tailed opossum
Royale Union Saint-Gilloise	Royale Union Saint-Gilloise
Łobez	Łobez
Pembroke Athleta FC	Pembroke Athleta F.C.
Fertilizzazzjoni ''in vitro''	In vitro fertilisation
Tim nazzjonali tal-futbol tal-Gżejjer Faroe	Faroe Islands national football team
Magnificat	Magnificat
Gowler (futbol)	Goalkeeper (association football)
Theofanis Gekas	Theofanis Gekas
Ażerbajġan fil-Festival tal-Eurovision	Azerbaijan in the Eurovision Song Contest
