Afrika	Africa
Shtatorja e Zeusit në Olimpia	Statue of Zeus at Olympia
Vitet 1510	1510s
Gjeofizika	Geophysics
196 p.e.s.	196 BC
Energjia kinetike	Kinetic energy
187 p.e.s.	187 BC
Aéroport de Paris-Charles-de-Gaulle	Charles de Gaulle Airport
198 p.e.s.	198 BC
192 p.e.s.	192 BC
193 p.e.s.	193 BC
194 p.e.s.	194 BC
205 p.e.s.	205 BC
Makinë shkrimi	Typewriter
Manifesti	Manifesto
155 p.e.s.	155 BC
Kuanti	Quantum
176 p.e.s.	176 BC
Patrick Vieira	Patrick Vieira
181 p.e.s.	181 BC
Kongresi i Vjenës	Congress of Vienna
Mikrofoni	Microphone
Bjørnstjerne Bjørnson	Bjørnstjerne Bjørnson
Fletat e Stileve të Shkallëzuar	Cascading Style Sheets
Çmimi Pulitzer	Pulitzer Prize
167 p.e.s.	167 BC
166 p.e.s.	166 BC
174 p.e.s.	174 BC
165 p.e.s.	165 BC
Flamuri i Holandës	Flag of the Netherlands
208 p.e.s.	208 BC
Mihail Lermontov	Mikhail Lermontov
Ivan Aleksejeviç Bunjin	Ivan Bunin
Programi Apollo	Apollo program
Autostrada	Controlled-access highway
160 p.e.s.	160 BC
161 p.e.s.	161 BC
164 p.e.s.	164 BC
Titulli "Hero i Popullit" në Shqipëri	Hero of Albania
182 p.e.s.	182 BC
173 p.e.s.	173 BC
172 p.e.s.	172 BC
178 p.e.s.	178 BC
Kavaja	Kavajë
175 p.e.s.	175 BC
Pirates of the Caribbean: The Curse of the Black Pearl	Pirates of the Caribbean: The Curse of the Black Pearl
Vampir	Vampire
Fixhi Hindi	Fiji Hindi
Ameba	Amoeba (genus)
Aset	Asset
Octavio Paz	Octavio Paz
Sendai	Sendai
Harry Potter dhe kupa e zjarrit	Harry Potter and the Goblet of Fire
Harry Potter dhe të Shenjtërit e Vdekur	Harry Potter and the Deathly Hallows
Klaudi II	Claudius Gothicus
Bilexhik (Provincë)	Bilecik Province
.nc	.nc
.re	.re
Aureliani	Aurelian
.vi	.vi
.sh	.sh
Raul Castro	Raúl Castro
Muzeu i Izraelit	Israel Museum
Arti gotik	Gothic art
Barazimi (Kontabilitet)	Balance sheet
Flamuri i Austrisë	Flag of Austria
Iaşi	Iași
Kërkimet shkencore	Scientific method
Harry Potter dhe Princi Gjakpërzier	Harry Potter and the Half-Blood Prince
Zlatan Ibrahimoviç	Zlatan Ibrahimović
154 p.e.s.	154 BC
Ismail Qemali	Ismail Qemali
1982 FIFA Kupa e Botës	1982 FIFA World Cup
1986 FIFA Kupa e Botës	1986 FIFA World Cup
1978 FIFA Kupa e Botës	1978 FIFA World Cup
Banda kriminale	Organized crime
132 p.e.s.	132 BC
170 p.e.s.	170 BC
157 p.e.s.	157 BC
111 p.e.s.	111 BC
Naim Frashëri	Naim Frashëri
114 p.e.s.	114 BC
220 p.e.s.	220 BC
163 p.e.s.	163 BC
162 p.e.s.	162 BC
280 p.e.s.	280 BC
134 p.e.s.	134 BC
Biodiversiteti	Biodiversity
Kombëtarja hollandeze e futbollit	Netherlands national football team
Estuarët	Estuary
Aishwarya Rai	Aishwarya Rai Bachchan
Scarface	Scarface (1983 film)
.vg	.vg
Ben Stiller	Ben Stiller
Joseph Smith	Joseph Smith
Berkelland	Berkelland
Iso-polifonia shqiptare	Albanian iso-polyphony
Ballëkesiri (Provincë)	Balıkesir Province
Enrique Iglesias	Enrique Iglesias
Pema e vitit të ri	Christmas tree
Sllobodan Millosheviç	Slobodan Milošević
Atakama	Atacama Desert
Lukreci	Lucretius
Molla e egër	Malus sylvestris
Romain Rolland	Romain Rolland
County (Shtetet e Bashkuara)	County (United States)
218 p.e.s.	218 BC
118 p.e.s.	118 BC
Qarqe dhe zona elektorale në Alaska	List of boroughs and census areas in Alaska
138 p.e.s.	138 BC
135 p.e.s.	135 BC
128 p.e.s.	128 BC
270 p.e.s.	270 BC
Famullitë në Louisiana	List of parishes in Louisiana
Harry Potter dhe Dhoma e të fshehtave	Harry Potter and the Chamber of Secrets
Warren Buffett	Warren Buffett
Condoleezza Rice	Condoleezza Rice
Rezultatet e F1 1970	1970 Formula One season
Odiseja	Odysseus
.pr	.pr
Elfriede Jelinek	Elfriede Jelinek
Kloroplasti	Chloroplast
Robert Rodriguez	Robert Rodriguez
Erih Maria Remark	Erich Maria Remarque
287 p.e.s.	287 BC
216 p.e.s.	216 BC
300 p.e.s.	300 BC
Protokolli i Kiotos	Kyoto Protocol
Maria Antoneta	Marie Antoinette
Banknota	Banknote
158 p.e.s.	158 BC
127 p.e.s.	127 BC
117 p.e.s.	117 BC
153 p.e.s.	153 BC
125 p.e.s.	125 BC
108 p.e.s.	108 BC
124 p.e.s.	124 BC
André Gide	André Gide
Dita e punëtorëve	International Workers' Day
Ziko	Zico
Anubis-Perëndia egjiptiane	Anubis
221 p.e.s.	221 BC
Organizata e Bashkëpunimit Islamik	Organisation of Islamic Cooperation
Deti Norvegjez	Norwegian Sea
Víctor Valdés	Víctor Valdés
Ticiani	Titian
Pier Luigi Bersani	Pier Luigi Bersani
Ivo Andrić	Ivo Andrić
Matteo Renzi	Matteo Renzi
Njësitë matëse	Units of measurement
Arsène Wenger	Arsène Wenger
Numrat e Fibonaccit	Fibonacci number
Harry Potter dhe i burgosuri i Azkabanit	Harry Potter and the Prisoner of Azkaban
Massimo D'Alema	Massimo D'Alema
MS-DOS	MS-DOS
SQL	SQL
Poçi	Incandescent light bulb
Nadine Gordimer	Nadine Gordimer
230 p.e.s.	230 BC
295 p.e.s.	295 BC
276 p.e.s.	276 BC
204 p.e.s.	204 BC
288 p.e.s.	288 BC
Grupet e gjakut	Blood type
Catherine Zeta-Jones	Catherine Zeta-Jones
Black Sabbath	Black Sabbath
Amerigo Vespucci	Amerigo Vespucci
Babilonia	Babylonia
Rudolf Eucken	Rudolf Christoph Eucken
Kallahari	Kalahari Desert
The Godfather	The Godfather
Sindroma Down	Down syndrome
Pepsi	Pepsi
Popolo della libertà	The People of Freedom
Hobi	Hobby
Partia Demokratike e Italisë	Democratic Party (Italy)
2002 FIFA Kupa e Botës	2002 FIFA World Cup
Myslimani	Muslim
Imre Kertész	Imre Kertész
Kombëtarja angleze e futbollit	England national football team
Blue-ray Disk	Blu-ray Disc
Kombëtarja franceze e futbollit	France national football team
Postmodernizmi	Postmodernism
Tetanosi	Tetanus
.tf	.tf
Naoto Kan	Naoto Kan
Robbie Williams	Robbie Williams
339	339
340	340
Nimega	Nijmegen
Flamuri i Finlandës	Flag of Finland
Broome County (New York)	Broome County, New York
Paris Hilton	Paris Hilton
Mario Monti	Mario Monti
Hermann Goering	Hermann Göring
Tumoret e mushkërive	Lung cancer
354	354
356	356
358	358
Allegany County (New York)	Allegany County, New York
361	361
363	363
364	364
Letërnjoftimi	Identity document
368	368
369	369
370	370
Dërhemi	Ounce
371	371
Stampa:Commonskat	Template:Commons category
376	376
377	377
378	378
Vitet 1780	1780s
383	383
384	384
388	388
Momenti	Torque
389	389
390	390
391	391
392	392
Vitet 1730	1730s
393	393
394	394
395	395
396	396
397	397
Meningjiti	Meningitis
398	398
399	399
Vitet 1540	1540s
Flamuri i Gjermanisë	Flag of Germany
297 p.e.s.	297 BC
330 p.e.s.	330 BC
Eric Clapton	Eric Clapton
Urdhri Teutonik	Teutonic Order
293 p.e.s.	293 BC
Stoicizmi	Stoicism
Mein Kampf	Mein Kampf
Lufta e Falklandit	Falklands War
Dick Cheney	Dick Cheney
Skodje	Skodje
Fedora OS	Fedora (operating system)
.pn	.pn
Flatanger	Flatanger
320 p.e.s.	320 BC
Masfjorden	Masfjorden
Martin Heidegger	Martin Heidegger
Euripidi	Euripides
.nf	.nf
Beteja e Waterloo	Battle of Waterloo
Tysnes	Tysnes
Meløy	Meløy
Morali	Morality
Sørreisa	Sørreisa
Roberto Mancini	Roberto Mancini
Bjarkøy	Bjarkøy
Sistemi shtetëror në Turqi	Provinces of Turkey
Morgan Freeman	Morgan Freeman
CNN	CNN
Lurøy	Lurøy
Perandoria	Empire
Minareja	Minaret
Ngushtica e Mangelanit	Strait of Magellan
.su	.su
310 p.e.s.	310 BC
326 p.e.s.	326 BC
490 p.e.s.	490 BC
285 p.e.s.	285 BC
Aremark	Aremark
Flamuri i Shqipërisë	Flag of Albania
Richard Gere	Richard Gere
Sør-Aurdal	Sør-Aurdal
Gnosticizmi	Gnosticism
1930 FIFA Kupa e Botës	1930 FIFA World Cup
Gjergji	Saint George
IOS	IOS
Stranda	Stranda
Sykkylven	Sykkylven
Sveio	Sveio
Sunndal	Sunndal
Stor-Elvdal	Stor-Elvdal
Vitet 1750	1750s
Trysil	Trysil
Stånge	Stange
Surnadal	Surnadal
Stordal	Stordal
Vitet 1580	1580s
Snillfjord	Snillfjord
Suldal	Suldal
Torsken	Torsken
Strand	Strand, Norway
Vitet 1590	1590s
Tranøy	Tranøy
Sømna	Sømna
Sør-Odal	Sør-Odal
Helvetikët	Helvetii
Træna	Træna
Værøy	Værøy
Ringebu	Ringebu
Solund	Solund
Storfjord	Storfjord
Spydeberg	Spydeberg
Trøgstad	Trøgstad
Tjøme	Tjøme
Fauske	Fauske
Svelvik	Svelvik
Vestre Toten	Vestre Toten
Alvdal	Alvdal
Karlsøy	Karlsøy
Meråker	Meråker
Lee Harvey Oswald	Lee Harvey Oswald
Finnøy	Finnøy
Lebesby	Lebesby
Åsnes	Åsnes
Ukshin Hoti	Ukshin Hoti
Etne	Etne
Çmimi Saharov	Sakharov Prize
Sandøy	Sandøy
Tjeldsund	Tjeldsund
Kopshtaria	Horticulture
Båtsfjord	Båtsfjord
Strumica	Strumica
Sør-Varanger	Sør-Varanger
Renville County (North Dakota)	Renville County, North Dakota
Vikna	Vikna
Grant County (North Dakota)	Grant County, North Dakota
Sortland	Sortland
Loppa	Loppa
Sioux County (North Dakota)	Sioux County, North Dakota
Rolette County	Rolette County, North Dakota
Sokndal	Sokndal
Eddy County (North Dakota)	Eddy County, North Dakota
Hettinger County	Hettinger County, North Dakota
Leirfjord	Leirfjord
Wells County (North Dakota)	Wells County, North Dakota
Pierce County (North Dakota)	Pierce County, North Dakota
Saltdal	Saltdal
Krødsherad	Krødsherad
LaMoure County	LaMoure County, North Dakota
Didier Drogba	Didier Drogba
Logan County (North Dakota)	Logan County, North Dakota
Evenes	Evenes
Nelson County (North Dakota)	Nelson County, North Dakota
Mercer County (North Dakota)	Mercer County, North Dakota
Engerdal	Engerdal
Griggs County	Griggs County, North Dakota
Eidskog	Eidskog
Emmons County	Emmons County, North Dakota
Pembina County	Pembina County, North Dakota
Nore og Uvdal	Nore og Uvdal
Golden Valley County (North Dakota)	Golden Valley County, North Dakota
Ward County (North Dakota)	Ward County, North Dakota
Vaksdal	Vaksdal
Foster County	Foster County, North Dakota
Oliver County	Oliver County, North Dakota
Ramsey County (North Dakota)	Ramsey County, North Dakota
Hermann Staudinger	Hermann Staudinger
Glenn Theodore Seaborg	Glenn T. Seaborg
Linus Pauling	Linus Pauling
Numri i thjeshtë	Prime number
San Luis Obispo County	San Luis Obispo County, California
Giovanna Mezzogiorno	Giovanna Mezzogiorno
Christopher Hitchens	Christopher Hitchens
Massachusetts Institute of Technology	Massachusetts Institute of Technology
Cornell University	Cornell University
University of Pennsylvania	University of Pennsylvania
Toshiba	Toshiba
Brookline	Brookline, Massachusetts
New Haven (Connecticut)	New Haven, Connecticut
Nantucket	Nantucket
279	279
Bridgeport (Connecticut)	Bridgeport, Connecticut
Worcester	Worcester, Massachusetts
440	440
Card captor sakura	Cardcaptor Sakura
517	517
572	572
Papa Leoni X	Pope Leo X
Accomack County	Accomack County, Virginia
Northampton County (Virginia)	Northampton County, Virginia
Doctors Without Borders	Médecins Sans Frontières
Oscar Arias	Óscar Arias
Turizmi	Tourism
Allium	Allium
Progressive rock	Progressive rock
Rusët	Russians
Acetoni	Acetone
Noto Mamiko	Mamiko Noto
Internacionale	The Internationale
Sakramenti	Sacrament
Sergio Busquets	Sergio Busquets
Minecraft	Minecraft
Maurice Maeterlinck	Maurice Maeterlinck
Poeti	Poet
Christlich Demokratische Union Deutschlands	Christian Democratic Union of Germany
Sozialdemokratische Partei Deutschlands	Social Democratic Party of Germany
Greva	Strike action
Çkishërimi	Excommunication
Posta	Mail
Sistemi presidencial	Presidential system
Giulio Andreotti	Giulio Andreotti
International Classification of Diseases and Related Health Problems	International Statistical Classification of Diseases and Related Health Problems
Akuareli	Watercolor painting
Dire Straits	Dire Straits
ISO 8601	ISO 8601
Carlos Tevez	Carlos Tevez
Manchester City F.C.	Manchester City F.C.
Østfold	Østfold
Akershus	Akershus
Hedmark	Hedmark
Oppland	Oppland
Buskerud	Buskerud
Aust-Agder	Aust-Agder
Vest-Agder	Vest-Agder
Rogaland	Rogaland
Hordaland	Hordaland
Sogn og Fjordane	Sogn og Fjordane
Møre og Romsdal	Møre og Romsdal
Sør-Trøndelag	Sør-Trøndelag
Nord-Trøndelag	Nord-Trøndelag
Nordland	Nordland
Troms	Troms
Finnmark	Finnmark
Historia e artit figurativ	History of art
Historiografia	Historiography
Oksidet	Oxide
Ekuacionet e shkallës së përgjithshme	Algebraic equation
Komuna rajonale Peel	Regional Municipality of Peel
Mississauga	Mississauga
Eugjen Onjegin	Eugene Onegin
Franc Jozef I	Franz Joseph I of Austria
Frank Capra	Frank Capra
Ligji i Amperit	Ampère's circuital law
Ekuacionet e Maksuellit	Maxwell's equations
Miloš Forman	Miloš Forman
Mike Nichols	Mike Nichols
Roman Polański	Roman Polanski
Anadollia	Anatolia
Viti liturgjik	Liturgical year
Mesia	Messiah
Mrekullitë e Jezusit	Miracles of Jesus
Shëlbumi	Feast of the Ascension
Ardhja e Dytë e Jezusit	Second Coming
Besimi apostolik	Apostles' Creed
Kryqëzata e katërt	Fourth Crusade
Isa bin Marjam	Jesus in Islam
Marcus Antonius	Mark Antony
Haruni	Aaron
Ascension Parish	Ascension Parish, Louisiana
Luke Skywalker	Luke Skywalker
Violanta e Hungarisë	Violant of Hungary
Cassano delle Murge	Cassano delle Murge
Monopoli (Itali)	Monopoli
Gjoni i Damaskut	John of Damascus
Kazallveqi	Casalvecchio di Puglia
Qefti	Chieuti
Monte Sant'Angelo	Monte Sant'Angelo
Hamburger SV	Hamburger SV
Sansepolcro	Sansepolcro
Middelburg	Middelburg
Biogjeografia	Biogeography
Gjeografia fizike	Physical geography
Gjeomorfologjia	Geomorphology
Glaciologjia	Glaciology
Klimatologjia	Climatology
Iron County (Wisconsin)	Iron County, Wisconsin
Detyrimet doganore	Tariff
Stampa:Chembox	Template:Chembox
Stampa:Taxobox	Template:Taxobox
Barilli	Barile
Zhura	Ginestra
Mashqiti	Maschito
Shën Kostandini Arbëresh	San Costantino Albanese
Shën Pali Arbëresh	San Paolo Albanese
Bashkësia Evropiane	European Economic Community
Spondiliartroza	Spondyloarthropathy
Rock Lee	Rock Lee
Etani	Ethane
Javier Zanetti	Javier Zanetti
Fredrik Reinfeldt	Fredrik Reinfeldt
Carl Bildt	Carl Bildt
Louis De Geer (1818)	Louis Gerhard De Geer
Arvid Posse	Arvid Posse
Carl Johan Thyselius	Carl Johan Thyselius
Robert Themptander	Robert Themptander
Gillis Bildt	Gillis Bildt
Gustaf Åkerhielm	Gustaf Åkerhielm
Erik Gustaf Boström	Erik Gustaf Boström
Fredrik von Otter	Fredrik von Otter
Johan Ramstedt	Johan Ramstedt
Richmond Hill (Ontario)	Richmond Hill, Ontario
Newmarket (Ontario)	Newmarket, Ontario
Bernardo Bertolucci	Bernardo Bertolucci
Marco Bellocchio	Marco Bellocchio
Giuseppe Tornatore	Giuseppe Tornatore
Acura	Acura
Çiklizmi	Cycling
Sharp Corporation	Sharp Corporation
Toyota	Toyota
Werner Faymann	Werner Faymann
Christian Lundeberg	Christian Lundeberg
Karl Staaff	Karl Staaff
Arvid Lindman	Arvid Lindman
Hjalmar Hammarskjöld	Hjalmar Hammarskjöld
Carl Swartz	Carl Swartz
Nils Edén	Nils Edén
Virusi Stuxnet	Stuxnet
Hjalmar Branting	Hjalmar Branting
Louis De Geer (1854)	Gerhard Louis De Geer
Oscar von Sydow	Oscar von Sydow
Ernst Trygger	Ernst Trygger
Bretkosa	Frog
Rickard Sandler	Rickard Sandler
Carl Gustaf Ekman	Carl Gustaf Ekman
Felix Hamrin	Felix Hamrin
Per Albin Hansson	Per Albin Hansson
Salamandra	Salamander
Axel Pehrsson-Bramstorp	Axel Pehrsson-Bramstorp
Tage Erlander	Tage Erlander
Olof Palme	Olof Palme
Thorbjörn Fälldin	Thorbjörn Fälldin
Ola Ullsten	Ola Ullsten
Ingvar Carlsson	Ingvar Carlsson
Göran Persson	Göran Persson
Enver Hoxha	Enver Hoxha
Nivelet energjetike	Atomic orbital
Fallkunara	Falconara Albanese
Rupert Murdoch	Rupert Murdoch
Breaking dawn	Breaking Dawn
Rogliano	Rogliano
Strigari	San Cosmo Albanese
Shën Mitri	San Demetrio Corone
Mbuzati	San Giorgio Albanese
Shën Mërtiri	San Martino di Finita
Picilia	Santa Caterina Albanese
Shën Sofia	Santa Sofia d'Epiro
Spixana	Spezzano Albanese
Vakarici	Vaccarizzo Albanese
Vladislavi I i Polonisë	Władysław I the Elbow-high
Kodra (gjeodezi)	Hill
Cristian Tello	Cristian Tello
Ås	Ås, Akershus
Nassau County (New York)	Nassau County, New York
Suffolk County (New York)	Suffolk County, New York
Westchester County (New York)	Westchester County, New York
Suffolk County (Massachusetts)	Suffolk County, Massachusetts
Middlesex County (Massachusetts)	Middlesex County, Massachusetts
Essex County (Massachusetts)	Essex County, Massachusetts
IKEA	IKEA
Norfolk County (Massachusetts)	Norfolk County, Massachusetts
Bristol County (Massachusetts)	Bristol County, Massachusetts
José Callejón	José Callejón
Plymouth County (Massachusetts)	Plymouth County, Massachusetts
Barnstable County	Barnstable County, Massachusetts
Dukes County	Dukes County, Massachusetts
Worcester County (Massachusetts)	Worcester County, Massachusetts
Sami Khedira	Sami Khedira
Kapitoli (Washington)	United States Capitol
Hampden County	Hampden County, Massachusetts
Hampshire County (Massachusetts)	Hampshire County, Massachusetts
Franklin County (Massachusetts)	Franklin County, Massachusetts
Berkshire County	Berkshire County, Massachusetts
Fairfield County (Connecticut)	Fairfield County, Connecticut
New Haven County (Connecticut)	New Haven County, Connecticut
Litchfield County (Connecticut)	Litchfield County, Connecticut
Hartford County (Connecticut)	Hartford County, Connecticut
Osmoza	Osmosis
Middlesex County (Connecticut)	Middlesex County, Connecticut
Thonuzi	Othonoi
New London County (Connecticut)	New London County, Connecticut
Tolland County (Connecticut)	Tolland County, Connecticut
Windham County (Connecticut)	Windham County, Connecticut
Providence County	Providence County, Rhode Island
Kent County (Rhode Island)	Kent County, Rhode Island
Washington County (Rhode Island)	Washington County, Rhode Island
Newport County (Rhode Island)	Newport County, Rhode Island
Bristol County (Rhode Island)	Bristol County, Rhode Island
Pirates of the Caribbean: At World's End	Pirates of the Caribbean: At World's End
Landskrona	Landskrona
Nyköping	Nyköping
2007 Çmimi i madh i Brazilit	2007 Brazilian Grand Prix
Rockingham County (New Hampshire)	Rockingham County, New Hampshire
Hillsborough County (New Hampshire)	Hillsborough County, New Hampshire
Merrimack County	Merrimack County, New Hampshire
Strafford County	Strafford County, New Hampshire
Belknap County	Belknap County, New Hampshire
Cheshire County	Cheshire County, New Hampshire
Sullivan County (New Hampshire)	Sullivan County, New Hampshire
Grafton County	Grafton County, New Hampshire
Carroll County (New Hampshire)	Carroll County, New Hampshire
Coös County (New Hampshire)	Coös County, New Hampshire
Vellerat	Vellerat
Vicques	Vicques, Switzerland
Kumanova	Kumanovo
Karfici	Carfizzi
Puhëriu	Pallagorio
Shën Kolli (Itali)	San Nicola dell'Alto
Locri	Locri
Alingsås	Alingsås
Visby	Visby
Falkenberg	Falkenberg
Papa Korneli	Pope Cornelius
Noah Cyrus	Noah Cyrus
Katundi (Itali)	Greci, Campania
Alexander Sokurov	Alexander Sokurov
Abbas Kiarostami	Abbas Kiarostami
Kategoria:Filma sipas vendit	Category:Films by country
Kategoria:Filma	Category:Films
Kategoria:Filma sipas burimit	Category:Films by source
Bernadete Subiru	Bernadette Soubirous
Nagisa Ōshima	Nagisa Oshima
Potenciali elektrik	Electric potential
Vittorio Gasman	Vittorio Gassman
Stampa:Azia-hist	Template:History of Asia
Stampa:Evropa-hist	Template:European history by country
José María Aznar	José María Aznar
Astrid Lindgren	Astrid Lindgren
Albatrosi	Albatross
Tim Burton	Tim Burton
Gina Lollobrigida	Gina Lollobrigida
Forcat e Armatosura Gjermane	Bundeswehr
Kushtetuta e Gjermanisë	Basic Law for the Federal Republic of Germany
Francis Ford Coppola	Francis Ford Coppola
Vëllezërit Koen	Coen brothers
Yates County (New York)	Yates County, New York
Wyoming County (New York)	Wyoming County, New York
Wayne County (New York)	Wayne County, New York
Washington County (New York)	Washington County, New York
Warren County (New York)	Warren County, New York
Ulster County (New York)	Ulster County, New York
Tompkins County (New York)	Tompkins County, New York
Tioga County (New York)	Tioga County, New York
Desktopi	Desktop computer
Lise Meitner	Lise Meitner
24 (serial)	24 (TV series)
Ivo Sanader	Ivo Sanader
El Royo	El Royo
Kim Xhong-un	Kim Jong-un
Lindja e Mesme	Mesme language
Gjuha quenya	Quenya
Gjuhët goidelike	Goidelic languages
Asker	Asker
Aurskog-Høland	Aurskog-Høland
Arbëreshët	Arbëreshë people
Zhupanitë e Kroacisë	Counties of Croatia
Zhupania e Zagorës dhe Krapinës	Krapina-Zagorje County
Zhupania e Sisakut dhe Mosllovaçës	Sisak-Moslavina County
Otto Hahn	Otto Hahn
Zhupania e Karllovcit	Karlovac County
Nelly Sachs	Nelly Sachs
Fritz Haber	Fritz Haber
Bærum	Bærum
Jürgen Klinsmann	Jürgen Klinsmann
Eidsvoll	Eidsvoll
Enebakk	Enebakk
Frogn	Frogn
Gjerdrum	Gjerdrum
Erik From	Erich Fromm
Papa Adriani VI	Pope Adrian VI
Gottlieb Daimler	Gottlieb Daimler
Jens Lehmann	Jens Lehmann
Walther Hermann Nernst	Walther Nernst
Otto Wallach	Otto Wallach
Ivo Josipović	Ivo Josipović
Georgi Parvanov	Georgi Parvanov
Felipe Calderón	Felipe Calderón
Traian Basesku	Traian Băsescu
Bamir Topi	Bamir Topi
Karolos Papulias	Karolos Papoulias
Johann Rudolph Glauber	Johann Rudolf Glauber
Herman Ebbinghaus	Hermann Ebbinghaus
August Ferdinand Möbius	August Ferdinand Möbius
Antonio Pretorio	Anton Praetorius
Joschka Fischer	Joschka Fischer
Haris Silajxhiç	Haris Silajdžić
Shimon Peres	Shimon Peres
Cahiagijn Elbegdorxh	Tsakhiagiin Elbegdorj
Václav Klaus	Václav Klaus
Atifete Jahjaga	Atifete Jahjaga
Bujar Nishani	Bujar Nishani
Sebastian Haffner	Sebastian Haffner
Filip Vujanoviç	Filip Vujanović
Historia e jetes së 12 imameve Bektashi	The Twelve Imams
Princ Vidi	William, Prince of Albania
Festa kombëtare	National Day
Jadranka Kosor	Jadranka Kosor
Sali Berisha	Sali Berisha
Janez Jansha	Janez Janša
Hashim Thaçi	Hashim Thaçi
Sam Hinds	Sam Hinds
Nikola Gruevski	Nikola Gruevski
Ivica Daciq	Ivica Dačić
Hurdal	Hurdal
Lørenskog	Lørenskog
Nannestad	Nannestad
Nesodden	Nesodden
Nittedal	Nittedal
Oppegård	Oppegård
Rælingen	Rælingen
Skedsmo	Skedsmo
Ski	Ski, Norway
Sørum	Sørum
Ullensaker	Ullensaker
Vestby	Vestby
Arendal	Arendal
Zhupania e Varazhdinit	Varaždin County
EBay	EBay
Zhupania e Koprivnicës dhe Krizhevcit	Koprivnica-Križevci County
Vermes	Vermes, Switzerland
Vendlincourt	Vendlincourt
Zhupania e Bjellovarit dhe Billogorit	Bjelovar-Bilogora County
Zhupania bregdetaro-malore	Primorje-Gorski Kotar County
Zhupania e Likës dhe Senjit	Lika-Senj County
Zhupania e Viroviticës dhe Podravkës	Virovitica-Podravina County
Zhupania e Brodit dhe Posavinës	Brod-Posavina County
Zhupania e Zarës	Zadar County
Zhupania e Osijekut dhe Baranjës	Osijek-Baranja County
ICQ	ICQ
Edmond Haxhinasto	Edmond Haxhinasto
Zhupania e Kninit dhe Shibenikut	Šibenik-Knin County
Dimmu Borgir	Dimmu Borgir
Sergey Lavrov	Sergey Lavrov
Zhupania e Vukovarit dhe Sremit	Vukovar-Srijem County
Zhupania e Splitit dhe e Dalmacisë	Split-Dalmatia County
Zhupania e Istrës	Istria County
Guido Westerwelle	Guido Westerwelle
Zhupania e Dubrovnikut dhe Neretvës	Dubrovnik-Neretva County
Zhupania e Megjimurës	Međimurje County
Banff (Alberta)	Banff, Alberta
Nova Gradiška	Nova Gradiška
André Schürrle	André Schürrle
Duran Duran	Duran Duran
Zgjedhjet legjislative në Rusi, 2011	Russian legislative election, 2011
Xhehenemi	Jahannam
Robinho	Robinho
Liam Neeson	Liam Neeson
Papa Leoni IX	Pope Leo IX
Papa Viktori II	Pope Victor II
Papa Stefani IX	Pope Stephen IX
Papa Gregori V	Pope Gregory V
Papa Klementi II	Pope Clement II
Hans Eysenk	Hans Eysenck
Hispanjoll	Hispanic and Latino Americans
Data Manipulation Language (DML)	Data manipulation language
Brassica	Brassica
Greenlee County	Greenlee County, Arizona
Coconino County	Coconino County, Arizona
Gila County	Gila County, Arizona
Pima County	Pima County, Arizona
Santa Cruz County (Arizona)	Santa Cruz County, Arizona
Maricopa County	Maricopa County, Arizona
Graham County (Arizona)	Graham County, Arizona
Navajo County	Navajo County, Arizona
Derri i egër	Wild boar
Yuma County (Arizona)	Yuma County, Arizona
Adami dhe Eva	Adam and Eve
Vdekshmëria	Mortality rate
Aeroflot	Aeroflot
Pinal County	Pinal County, Arizona
Mikhail Lomonosov	Mikhail Lomonosov
.si	.si
Baja California	Baja California
La Paz County	La Paz County, Arizona
Apache County	Apache County, Arizona
Cochise County	Cochise County, Arizona
Sistemi	System
Das Kapital	Das Kapital
Hattem	Hattem
Kritikë letrare	Literary criticism
